PlantId,year,Month,PlantName,OperatorName,OperatorId,PlantState,CensusRegion,NERCRegion,ReportedPrimeMover,ReportedFuelTypeCode,Netgen,NetGenerationMegawatthours,month_id,daysmonth,monthyear,cap,CF,C_SH1,C_SH2,C_PR,Gen_SH1,Gen_SH2,Gen_PR,season,seasonyear,CF_SH1,CF_SH2,CF_PR,align_raw,align_spd,align_spd3,CF_SH1_hat,CF_SH1_hat_no,CFrat,CFrat_no,CFdiff,CFdiff_no
56488,2014,May,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,27435,382167,5,31,77,100.8000030517578,.3658233880996704,100.8000030517578,148.5,0,27435,40955,62772,2,26,.36582339,.37068716,.41975605,.47855335,.50950831,.56616402,.40063909,.41567847,1.0951707,1.1362818,.034815699,.049855083
56488,2014,June,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,30989,382167,6,30,78,100.8000030517578,.4269868731498718,100.8000030517578,148.5,0,30989,46991,69758,3,27,.42698687,.43949682,.48202047,.5303455,.54321718,.56863254,.45668152,.4713608,1.0695447,1.1039234,.029694647,.04437393
56488,2014,July,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,26817,382167,7,31,79,100.8000030517578,.3575828671455383,100.8000030517578,148.5,0,26817,39196,56904,3,27,.35758287,.35476631,.38051677,.52998364,.55183947,.58133858,.35817307,.37099874,1.0016506,1.0375183,.00059020519,.013415873
56488,2014,August,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,26246,382167,8,31,80,100.8000030517578,.3499690592288971,100.8000030517578,148.5,0,26246,37245,49279,3,27,.34996906,.33710763,.32952842,.56202275,.58261758,.60608196,.37204081,.38125682,1.0630677,1.0894015,.022071749,.03128776
56488,2014,September,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,32256,382167,9,30,81,100.8000030517578,.4444444179534912,100.8000030517578,148.5,0,32256,44054,68332,4,28,.44444442,.41202769,.47216696,.50786769,.52482116,.56834966,.43140495,.44612548,.97066116,1.0037824,-.01303947,.0016810596
56488,2014,October,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,29240,382167,10,31,82,100.8000030517578,.3898915946483612,100.8000030517578,148.5,0,29240,37962,61816,4,28,.38989159,.34359726,.41336328,.53504401,.52133369,.49701154,.35546681,.38059446,.91170681,.97615457,-.034424782,-.0092971325
56488,2014,November,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,33490,382167,11,30,83,100.8000030517578,.4614472985267639,100.8000030517578,148.5,0,33490,44060,83296,4,28,.4614473,.4120838,.57556659,.58102179,.57667297,.54517376,.44449955,.4626011,.96327263,1.0025004,-.016947746,.0011537969
56488,2014,December,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,29062,382167,12,31,84,100.8000030517578,.3875181078910828,100.8000030517578,148.5,0,29062,40991,60266,1,28,.38751811,.37101299,.40299845,.5022046,.51918578,.53181541,.39084807,.41089839,1.0085931,1.0603334,.0033299625,.02338028
56488,2015,January,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,31724,373487,1,31,85,100.8000030517578,.4230137169361115,100.8000030517578,148.5,0,31724,46049,65249,1,29,.42301372,.41679338,.43631974,.62230641,.59394217,.52693522,.41935652,.44011876,.99135447,1.0404361,-.003657192,.017105043
56488,2015,February,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,27234,373487,2,28,86,100.8000030517578,.4020514190196991,100.8000030517578,148.5,0,27234,38522,57250,1,29,.40205142,.38602293,.42384803,.48787108,.47396886,.44525045,.38149801,.41417676,.94887865,1.0301586,-.02055341,.012125343
56488,2015,March,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,28813,373487,3,31,87,100.8000030517578,.3841979205608368,100.8000030517578,148.5,0,28813,42323,62891,2,30,.38419792,.38306904,.42055181,.49392882,.49176338,.49725434,.39925849,.42435071,1.0392001,1.1045107,.015060574,.040152788
56488,2015,April,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,32266,373487,4,30,88,100.8000030517578,.4445822238922119,100.8000030517578,148.5,0,32266,57626,71220,2,30,.44458222,.53896374,.49212271,.47695708,.48460424,.50726414,.51566339,.53929532,1.159883,1.2130384,.071081161,.094713092
56488,2015,May,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,32597,373487,5,31,89,100.8000030517578,.4346544742584229,100.8000030517578,148.5,0,32597,45289,67857,2,30,.43465447,.40991455,.45375943,.52014339,.53356433,.55377614,.41709512,.43394169,.95960158,.9983601,-.01755935,-.00071278214
56488,2015,June,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,27411,373487,6,30,90,100.8000030517578,.3776868283748627,100.8000030517578,148.5,0,27411,38077,57172,3,31,.37768683,.35612607,.39505252,.52947682,.54093003,.57357526,.37659961,.39055783,.99712139,1.0340785,-.0010872185,.012870997
56488,2015,July,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,23704,373487,7,31,91,100.8000030517578,.3160735666751862,100.8000030517578,148.5,0,23704,34467,49557,3,31,.31607357,.31196374,.33138743,.50077266,.52254975,.59115601,.31234944,.3237429,.98821753,1.0242643,-.003724128,.0076693296
56488,2015,August,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,27411,373487,8,31,92,100.8000030517578,.3655033707618713,100.8000030517578,148.5,0,27411,37384,53040,3,31,.36550337,.33836573,.35467821,.52797705,.53063571,.54751474,.34735826,.36511829,.95035583,.99894643,-.018145114,-.00038507581
56488,2015,September,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,37766,373487,9,30,93,100.8000030517578,.5203648209571838,100.8000030517578,148.5,0,37766,54848,74245,4,32,.52036482,.51298165,.51302516,.52725673,.56054491,.60366565,.5087716,.51834011,.97772098,.99610907,-.011593223,-.0020247102
56488,2015,October,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,28172,373487,10,31,94,100.8000030517578,.3756507039070129,100.8000030517578,148.5,0,28172,39526,58180,4,32,.3756507,.35775316,.38904938,.46234098,.50089246,.5800153,.37220895,.38522765,.99083787,1.0254943,-.003441751,.0095769465
56488,2015,November,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,40429,373487,11,30,95,100.8000030517578,.5570574402809143,100.8000030517578,148.5,0,40429,59351,85990,4,32,.55705744,.55509728,.5941819,.58627892,.59238285,.60095096,.56074357,.5707081,1.0066172,1.0245049,.00368613,.013650656
56488,2015,December,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,35960,373487,12,31,96,100.8000030517578,.4794973433017731,100.8000030517578,148.5,0,35960,52837,78127,1,32,.47949734,.47823215,.52243489,.59129214,.57686877,.5491991,.46943095,.48694527,.97900635,1.0155327,-.01006639,.0074479282
